"","Date","Company"
"734",2021-01-01,"Intertek"
"735",2021-01-01,"JD Sports"
"736",2021-01-01,"Johnson Matthey"
"737",2021-01-01,"Kingfisher"
"738",2021-01-01,"Land Securities"
"739",2021-01-01,"Legal & General"
"740",2021-01-01,"Lloyds Banking Group"
"741",2021-01-01,"London Stock Exchange Group"
"742",2021-01-01,"M&G"
"743",2021-01-01,"Meggitt"
"744",2021-01-01,"Melrose Industries"
"745",2021-01-01,"Mondi"
"746",2021-01-01,"Morrisons"
"747",2021-01-01,"National Grid plc"
"748",2021-01-01,"NatWest Group"
"749",2021-01-01,"Next plc"
"750",2021-01-01,"Ocado Group"
"751",2021-01-01,"Pearson plc"
"752",2021-01-01,"Pershing Square Holdings"
"753",2021-01-01,"Persimmon plc"
"754",2021-01-01,"Phoenix Group"
"755",2021-01-01,"Polymetal International"
"756",2021-01-01,"Prudential plc"
"757",2021-01-01,"Reckitt"
"758",2021-01-01,"RELX"
"759",2021-01-01,"Rentokil Initial"
"760",2021-01-01,"Rightmove"
"761",2021-01-01,"Rio Tinto"
"762",2021-01-01,"Royal Dutch Shell"
"763",2021-01-01,"Sage Group"
"764",2021-01-01,"Sainsbury's"
"765",2021-01-01,"Schroders"
"766",2021-01-01,"Scottish Mortgage Investment Trust"
"767",2021-01-01,"Segro"
"768",2021-01-01,"Severn Trent"
"769",2021-01-01,"DS Smith"
"770",2021-01-01,"Smiths Group"
"771",2021-01-01,"Smith & Nephew"
"772",2021-01-01,"Smurfit Kappa"
"773",2021-01-01,"SSE plc"
"774",2021-01-01,"Standard Chartered"
"775",2021-01-01,"St. James's Place plc"
"776",2021-01-01,"Taylor Wimpey"
"777",2021-01-01,"Tesco"
"778",2021-01-01,"Unilever"
"779",2021-01-01,"United Utilities"
"780",2021-01-01,"Vodafone Group"
"781",2021-01-01,"Whitbread"
"782",2021-01-01,"WPP plc"
"783",2021-01-01,"RSA Insurance Group"
"784",2021-01-01,"Pennon Group"
"785",2021-01-01,"Morrison (Wm) Supermarkets"
"786",2020-12-01,"3i"
"787",2020-12-01,"Abrdn"
"788",2020-12-01,"Admiral Group"
"789",2020-12-01,"Anglo American plc"
"790",2020-12-01,"Antofagasta"
"791",2020-12-01,"Ashtead Group"
"792",2020-12-01,"Associated British Foods"
"793",2020-12-01,"AstraZeneca"
"794",2020-12-01,"Auto Trader Group"
"795",2020-12-01,"Avast"
"796",2020-12-01,"Aveva"
"797",2020-12-01,"Aviva"
"798",2020-12-01,"B&M"
"799",2020-12-01,"BAE Systems"
"800",2020-12-01,"Barclays"
"801",2020-12-01,"Barratt Developments"
"802",2020-12-01,"Berkeley Group Holdings"
"803",2020-12-01,"BHP"
"804",2020-12-01,"BP"
"805",2020-12-01,"British American Tobacco"
"806",2020-12-01,"British Land"
"807",2020-12-01,"BT Group"
"808",2020-12-01,"Bunzl"
"809",2020-12-01,"Burberry"
"810",2020-12-01,"Compass Group"
"811",2020-12-01,"CRH plc"
"812",2020-12-01,"Croda International"
"813",2020-12-01,"DCC plc"
"814",2020-12-01,"Diageo"
"815",2020-12-01,"Entain"
"816",2020-12-01,"Evraz"
"817",2020-12-01,"Experian"
"818",2020-12-01,"Ferguson plc"
"819",2020-12-01,"Flutter Entertainment"
"820",2020-12-01,"Fresnillo"
"821",2020-12-01,"GlaxoSmithKline"
"822",2020-12-01,"Glencore"
"823",2020-12-01,"Halma"
"824",2020-12-01,"Hargreaves Lansdown"
"825",2020-12-01,"Hikma Pharmaceuticals"
"826",2020-12-01,"HSBC"
"827",2020-12-01,"IHG Hotels & Resorts"
"828",2020-12-01,"Imperial Brands"
"829",2020-12-01,"Informa"
"830",2020-12-01,"Intermediate Capital Group"
"831",2020-12-01,"International Airlines Group"
"832",2020-12-01,"Intertek"
"833",2020-12-01,"JD Sports"
"834",2020-12-01,"Johnson Matthey"
"835",2020-12-01,"Kingfisher"
"836",2020-12-01,"Land Securities"
"837",2020-12-01,"Legal & General"
"838",2020-12-01,"Lloyds Banking Group"
"839",2020-12-01,"London Stock Exchange Group"
"840",2020-12-01,"M&G"
"841",2020-12-01,"Meggitt"
"842",2020-12-01,"Melrose Industries"
"843",2020-12-01,"Mondi"
"844",2020-12-01,"Morrisons"
"845",2020-12-01,"National Grid plc"
"846",2020-12-01,"NatWest Group"
"847",2020-12-01,"Next plc"
"848",2020-12-01,"Ocado Group"
"849",2020-12-01,"Pearson plc"
"850",2020-12-01,"Persimmon plc"
"851",2020-12-01,"Phoenix Group"
"852",2020-12-01,"Polymetal International"
"853",2020-12-01,"Prudential plc"
"854",2020-12-01,"Reckitt"
"855",2020-12-01,"RELX"
"856",2020-12-01,"Rentokil Initial"
"857",2020-12-01,"Rightmove"
"858",2020-12-01,"Rio Tinto"
"859",2020-12-01,"Royal Dutch Shell"
"860",2020-12-01,"Sage Group"
"861",2020-12-01,"Sainsbury's"
"862",2020-12-01,"Schroders"
"863",2020-12-01,"Scottish Mortgage Investment Trust"
"864",2020-12-01,"Segro"
"865",2020-12-01,"Severn Trent"
"866",2020-12-01,"DS Smith"
"867",2020-12-01,"Smiths Group"
"868",2020-12-01,"Smith & Nephew"
"869",2020-12-01,"Smurfit Kappa"
"870",2020-12-01,"SSE plc"
"871",2020-12-01,"Standard Chartered"
"872",2020-12-01,"St. James's Place plc"
"873",2020-12-01,"Taylor Wimpey"
"874",2020-12-01,"Tesco"
"875",2020-12-01,"Unilever"
"876",2020-12-01,"United Utilities"
"877",2020-12-01,"Vodafone Group"
"878",2020-12-01,"Whitbread"
"879",2020-12-01,"WPP plc"
"880",2020-12-01,"RSA Insurance Group"
"881",2020-12-01,"Pennon Group"
"882",2020-12-01,"Morrison (Wm) Supermarkets"
"883",2020-12-01,"Homeserve"
"884",2020-11-01,"3i"
"885",2020-11-01,"Abrdn"
"886",2020-11-01,"Admiral Group"
"887",2020-11-01,"Anglo American plc"
"888",2020-11-01,"Antofagasta"
"889",2020-11-01,"Ashtead Group"
"890",2020-11-01,"Associated British Foods"
"891",2020-11-01,"AstraZeneca"
"892",2020-11-01,"Auto Trader Group"
"893",2020-11-01,"Avast"
"894",2020-11-01,"Aveva"
"895",2020-11-01,"Aviva"
"896",2020-11-01,"B&M"
"897",2020-11-01,"BAE Systems"
"898",2020-11-01,"Barclays"
"899",2020-11-01,"Barratt Developments"
"900",2020-11-01,"Berkeley Group Holdings"
"901",2020-11-01,"BHP"
"902",2020-11-01,"BP"
"903",2020-11-01,"British American Tobacco"
"904",2020-11-01,"British Land"
"905",2020-11-01,"BT Group"
"906",2020-11-01,"Bunzl"
"907",2020-11-01,"Burberry"
"908",2020-11-01,"Compass Group"
"909",2020-11-01,"CRH plc"
"910",2020-11-01,"Croda International"
"911",2020-11-01,"DCC plc"
"912",2020-11-01,"Diageo"
"913",2020-11-01,"Entain"
"914",2020-11-01,"Evraz"
"915",2020-11-01,"Experian"
"916",2020-11-01,"Ferguson plc"
"917",2020-11-01,"Flutter Entertainment"
"918",2020-11-01,"Fresnillo"
"919",2020-11-01,"GlaxoSmithKline"
"920",2020-11-01,"Glencore"
"921",2020-11-01,"Halma"
"922",2020-11-01,"Hargreaves Lansdown"
"923",2020-11-01,"Hikma Pharmaceuticals"
"924",2020-11-01,"HSBC"
"925",2020-11-01,"IHG Hotels & Resorts"
"926",2020-11-01,"Imperial Brands"
"927",2020-11-01,"Informa"
"928",2020-11-01,"Intermediate Capital Group"
"929",2020-11-01,"International Airlines Group"
"930",2020-11-01,"Intertek"
"931",2020-11-01,"JD Sports"
"932",2020-11-01,"Johnson Matthey"
"933",2020-11-01,"Kingfisher"
"934",2020-11-01,"Land Securities"
"935",2020-11-01,"Legal & General"
"936",2020-11-01,"Lloyds Banking Group"
"937",2020-11-01,"London Stock Exchange Group"
"938",2020-11-01,"M&G"
"939",2020-11-01,"Meggitt"
"940",2020-11-01,"Melrose Industries"
"941",2020-11-01,"Mondi"
"942",2020-11-01,"Morrisons"
"943",2020-11-01,"National Grid plc"
"944",2020-11-01,"NatWest Group"
"945",2020-11-01,"Next plc"
"946",2020-11-01,"Ocado Group"
"947",2020-11-01,"Pearson plc"
"948",2020-11-01,"Persimmon plc"
"949",2020-11-01,"Phoenix Group"
"950",2020-11-01,"Polymetal International"
"951",2020-11-01,"Prudential plc"
"952",2020-11-01,"Reckitt"
"953",2020-11-01,"RELX"
"954",2020-11-01,"Rentokil Initial"
"955",2020-11-01,"Rightmove"
"956",2020-11-01,"Rio Tinto"
"957",2020-11-01,"Royal Dutch Shell"
"958",2020-11-01,"Sage Group"
"959",2020-11-01,"Sainsbury's"
"960",2020-11-01,"Schroders"
"961",2020-11-01,"Scottish Mortgage Investment Trust"
"962",2020-11-01,"Segro"
"963",2020-11-01,"Severn Trent"
"964",2020-11-01,"DS Smith"
"965",2020-11-01,"Smiths Group"
"966",2020-11-01,"Smith & Nephew"
"967",2020-11-01,"Smurfit Kappa"
"968",2020-11-01,"SSE plc"
"969",2020-11-01,"Standard Chartered"
"970",2020-11-01,"St. James's Place plc"
"971",2020-11-01,"Taylor Wimpey"
"972",2020-11-01,"Tesco"
"973",2020-11-01,"Unilever"
"974",2020-11-01,"United Utilities"
"975",2020-11-01,"Vodafone Group"
"976",2020-11-01,"Whitbread"
"977",2020-11-01,"WPP plc"
"978",2020-11-01,"RSA Insurance Group"
"979",2020-11-01,"Pennon Group"
"980",2020-11-01,"Morrison (Wm) Supermarkets"
"981",2020-11-01,"Homeserve"
"982",2020-10-01,"3i"
"983",2020-10-01,"Abrdn"
"984",2020-10-01,"Admiral Group"
"985",2020-10-01,"Anglo American plc"
"986",2020-10-01,"Antofagasta"
"987",2020-10-01,"Ashtead Group"
"988",2020-10-01,"Associated British Foods"
"989",2020-10-01,"AstraZeneca"
"990",2020-10-01,"Auto Trader Group"
"991",2020-10-01,"Avast"
"992",2020-10-01,"Aveva"
"993",2020-10-01,"Aviva"
"994",2020-10-01,"B&M"
"995",2020-10-01,"BAE Systems"
"996",2020-10-01,"Barclays"
"997",2020-10-01,"Barratt Developments"
"998",2020-10-01,"Berkeley Group Holdings"
"999",2020-10-01,"BHP"
"1000",2020-10-01,"BP"
"1001",2020-10-01,"British American Tobacco"
"1002",2020-10-01,"British Land"
"1003",2020-10-01,"BT Group"
"1004",2020-10-01,"Bunzl"
"1005",2020-10-01,"Burberry"
"1006",2020-10-01,"Compass Group"
"1007",2020-10-01,"CRH plc"
"1008",2020-10-01,"Croda International"
"1009",2020-10-01,"DCC plc"
"1010",2020-10-01,"Diageo"
"1011",2020-10-01,"Entain"
"1012",2020-10-01,"Evraz"
"1013",2020-10-01,"Experian"
"1014",2020-10-01,"Ferguson plc"
"1015",2020-10-01,"Flutter Entertainment"
"1016",2020-10-01,"Fresnillo"
"1017",2020-10-01,"GlaxoSmithKline"
"1018",2020-10-01,"Glencore"
"1019",2020-10-01,"Halma"
"1020",2020-10-01,"Hargreaves Lansdown"
"1021",2020-10-01,"Hikma Pharmaceuticals"
"1022",2020-10-01,"HSBC"
"1023",2020-10-01,"IHG Hotels & Resorts"
"1024",2020-10-01,"Imperial Brands"
"1025",2020-10-01,"Informa"
"1026",2020-10-01,"Intermediate Capital Group"
"1027",2020-10-01,"International Airlines Group"
"1028",2020-10-01,"Intertek"
"1029",2020-10-01,"JD Sports"
"1030",2020-10-01,"Johnson Matthey"
"1031",2020-10-01,"Kingfisher"
"1032",2020-10-01,"Land Securities"
"1033",2020-10-01,"Legal & General"
"1034",2020-10-01,"Lloyds Banking Group"
"1035",2020-10-01,"London Stock Exchange Group"
"1036",2020-10-01,"M&G"
"1037",2020-10-01,"Meggitt"
"1038",2020-10-01,"Melrose Industries"
"1039",2020-10-01,"Mondi"
"1040",2020-10-01,"Morrisons"
"1041",2020-10-01,"National Grid plc"
"1042",2020-10-01,"NatWest Group"
"1043",2020-10-01,"Next plc"
"1044",2020-10-01,"Ocado Group"
"1045",2020-10-01,"Pearson plc"
"1046",2020-10-01,"Persimmon plc"
"1047",2020-10-01,"Phoenix Group"
"1048",2020-10-01,"Polymetal International"
"1049",2020-10-01,"Prudential plc"
"1050",2020-10-01,"Reckitt"
"1051",2020-10-01,"RELX"
"1052",2020-10-01,"Rentokil Initial"
"1053",2020-10-01,"Rightmove"
"1054",2020-10-01,"Rio Tinto"
"1055",2020-10-01,"Royal Dutch Shell"
"1056",2020-10-01,"Sage Group"
"1057",2020-10-01,"Sainsbury's"
"1058",2020-10-01,"Schroders"
"1059",2020-10-01,"Scottish Mortgage Investment Trust"
"1060",2020-10-01,"Segro"
"1061",2020-10-01,"Severn Trent"
"1062",2020-10-01,"DS Smith"
"1063",2020-10-01,"Smiths Group"
"1064",2020-10-01,"Smith & Nephew"
"1065",2020-10-01,"Smurfit Kappa"
"1066",2020-10-01,"SSE plc"
"1067",2020-10-01,"Standard Chartered"
"1068",2020-10-01,"St. James's Place plc"
"1069",2020-10-01,"Taylor Wimpey"
"1070",2020-10-01,"Tesco"
"1071",2020-10-01,"Unilever"
"1072",2020-10-01,"United Utilities"
"1073",2020-10-01,"Vodafone Group"
"1074",2020-10-01,"Whitbread"
"1075",2020-10-01,"WPP plc"
"1076",2020-10-01,"RSA Insurance Group"
"1077",2020-10-01,"Pennon Group"
"1078",2020-10-01,"Morrison (Wm) Supermarkets"
"1079",2020-10-01,"Homeserve"
"1080",2020-09-01,"3i"
"1081",2020-09-01,"Abrdn"
"1082",2020-09-01,"Admiral Group"
"1083",2020-09-01,"Anglo American plc"
"1084",2020-09-01,"Antofagasta"
"1085",2020-09-01,"Ashtead Group"
"1086",2020-09-01,"Associated British Foods"
"1087",2020-09-01,"AstraZeneca"
"1088",2020-09-01,"Auto Trader Group"
"1089",2020-09-01,"Avast"
"1090",2020-09-01,"Aveva"
"1091",2020-09-01,"Aviva"
"1092",2020-09-01,"B&M"
"1093",2020-09-01,"BAE Systems"
"1094",2020-09-01,"Barclays"
"1095",2020-09-01,"Barratt Developments"
"1096",2020-09-01,"Berkeley Group Holdings"
"1097",2020-09-01,"BHP"
"1098",2020-09-01,"BP"
"1099",2020-09-01,"British American Tobacco"
"1100",2020-09-01,"British Land"
"1101",2020-09-01,"BT Group"
"1102",2020-09-01,"Bunzl"
"1103",2020-09-01,"Burberry"
"1104",2020-09-01,"Compass Group"
"1105",2020-09-01,"CRH plc"
"1106",2020-09-01,"Croda International"
"1107",2020-09-01,"DCC plc"
"1108",2020-09-01,"Diageo"
"1109",2020-09-01,"Entain"
"1110",2020-09-01,"Evraz"
"1111",2020-09-01,"Experian"
"1112",2020-09-01,"Ferguson plc"
"1113",2020-09-01,"Flutter Entertainment"
"1114",2020-09-01,"Fresnillo"
"1115",2020-09-01,"GlaxoSmithKline"
"1116",2020-09-01,"Glencore"
"1117",2020-09-01,"Halma"
"1118",2020-09-01,"Hargreaves Lansdown"
"1119",2020-09-01,"Hikma Pharmaceuticals"
"1120",2020-09-01,"HSBC"
"1121",2020-09-01,"IHG Hotels & Resorts"
"1122",2020-09-01,"Imperial Brands"
"1123",2020-09-01,"Informa"
"1124",2020-09-01,"Intermediate Capital Group"
"1125",2020-09-01,"International Airlines Group"
"1126",2020-09-01,"Intertek"
"1127",2020-09-01,"JD Sports"
"1128",2020-09-01,"Johnson Matthey"
"1129",2020-09-01,"Kingfisher"
"1130",2020-09-01,"Land Securities"
"1131",2020-09-01,"Legal & General"
"1132",2020-09-01,"Lloyds Banking Group"
"1133",2020-09-01,"London Stock Exchange Group"
"1134",2020-09-01,"M&G"
"1135",2020-09-01,"Meggitt"
"1136",2020-09-01,"Melrose Industries"
"1137",2020-09-01,"Mondi"
"1138",2020-09-01,"Morrisons"
"1139",2020-09-01,"National Grid plc"
"1140",2020-09-01,"NatWest Group"
"1141",2020-09-01,"Next plc"
"1142",2020-09-01,"Ocado Group"
"1143",2020-09-01,"Pearson plc"
"1144",2020-09-01,"Persimmon plc"
"1145",2020-09-01,"Phoenix Group"
"1146",2020-09-01,"Polymetal International"
"1147",2020-09-01,"Prudential plc"
"1148",2020-09-01,"Reckitt"
"1149",2020-09-01,"RELX"
"1150",2020-09-01,"Rentokil Initial"
"1151",2020-09-01,"Rightmove"
"1152",2020-09-01,"Rio Tinto"
"1153",2020-09-01,"Royal Dutch Shell"
"1154",2020-09-01,"Sage Group"
"1155",2020-09-01,"Sainsbury's"
"1156",2020-09-01,"Schroders"
"1157",2020-09-01,"Scottish Mortgage Investment Trust"
"1158",2020-09-01,"Segro"
"1159",2020-09-01,"Severn Trent"
"1160",2020-09-01,"DS Smith"
"1161",2020-09-01,"Smiths Group"
"1162",2020-09-01,"Smith & Nephew"
"1163",2020-09-01,"Smurfit Kappa"
"1164",2020-09-01,"SSE plc"
"1165",2020-09-01,"Standard Chartered"
"1166",2020-09-01,"St. James's Place plc"
"1167",2020-09-01,"Taylor Wimpey"
"1168",2020-09-01,"Tesco"
"1169",2020-09-01,"Unilever"
"1170",2020-09-01,"United Utilities"
"1171",2020-09-01,"Vodafone Group"
"1172",2020-09-01,"Whitbread"
"1173",2020-09-01,"WPP plc"
"1174",2020-09-01,"RSA Insurance Group"
"1175",2020-09-01,"Pennon Group"
"1176",2020-09-01,"Morrison (Wm) Supermarkets"
"1177",2020-09-01,"Homeserve"
"1178",2020-09-01,"ITV"
"1179",2020-08-01,"3i"
"1180",2020-08-01,"Abrdn"
"1181",2020-08-01,"Admiral Group"
"1182",2020-08-01,"Anglo American plc"
"1183",2020-08-01,"Antofagasta"
"1184",2020-08-01,"Ashtead Group"
"1185",2020-08-01,"Associated British Foods"
"1186",2020-08-01,"AstraZeneca"
"1187",2020-08-01,"Auto Trader Group"
"1188",2020-08-01,"Avast"
"1189",2020-08-01,"Aveva"
"1190",2020-08-01,"Aviva"
"1191",2020-08-01,"B&M"
"1192",2020-08-01,"BAE Systems"
"1193",2020-08-01,"Barclays"
"1194",2020-08-01,"Barratt Developments"
"1195",2020-08-01,"Berkeley Group Holdings"
"1196",2020-08-01,"BHP"
"1197",2020-08-01,"BP"
"1198",2020-08-01,"British American Tobacco"
"1199",2020-08-01,"British Land"
"1200",2020-08-01,"BT Group"
"1201",2020-08-01,"Bunzl"
"1202",2020-08-01,"Burberry"
"1203",2020-08-01,"Compass Group"
"1204",2020-08-01,"CRH plc"
"1205",2020-08-01,"Croda International"
"1206",2020-08-01,"DCC plc"
"1207",2020-08-01,"Diageo"
"1208",2020-08-01,"Entain"
"1209",2020-08-01,"Evraz"
"1210",2020-08-01,"Experian"
"1211",2020-08-01,"Ferguson plc"
"1212",2020-08-01,"Flutter Entertainment"
"1213",2020-08-01,"Fresnillo"
"1214",2020-08-01,"GlaxoSmithKline"
"1215",2020-08-01,"Glencore"
"1216",2020-08-01,"Halma"
"1217",2020-08-01,"Hargreaves Lansdown"
"1218",2020-08-01,"Hikma Pharmaceuticals"
"1219",2020-08-01,"HSBC"
"1220",2020-08-01,"IHG Hotels & Resorts"
"1221",2020-08-01,"Imperial Brands"
"1222",2020-08-01,"Informa"
"1223",2020-08-01,"Intermediate Capital Group"
"1224",2020-08-01,"International Airlines Group"
"1225",2020-08-01,"Intertek"
"1226",2020-08-01,"JD Sports"
"1227",2020-08-01,"Johnson Matthey"
"1228",2020-08-01,"Kingfisher"
"1229",2020-08-01,"Land Securities"
"1230",2020-08-01,"Legal & General"
"1231",2020-08-01,"Lloyds Banking Group"
"1232",2020-08-01,"London Stock Exchange Group"
"1233",2020-08-01,"M&G"
"1234",2020-08-01,"Meggitt"
"1235",2020-08-01,"Melrose Industries"
"1236",2020-08-01,"Mondi"
"1237",2020-08-01,"Morrisons"
"1238",2020-08-01,"National Grid plc"
"1239",2020-08-01,"NatWest Group"
"1240",2020-08-01,"Next plc"
"1241",2020-08-01,"Ocado Group"
"1242",2020-08-01,"Pearson plc"
"1243",2020-08-01,"Persimmon plc"
"1244",2020-08-01,"Phoenix Group"
"1245",2020-08-01,"Polymetal International"
"1246",2020-08-01,"Prudential plc"
"1247",2020-08-01,"Reckitt"
"1248",2020-08-01,"RELX"
"1249",2020-08-01,"Rentokil Initial"
"1250",2020-08-01,"Rightmove"
"1251",2020-08-01,"Rio Tinto"
"1252",2020-08-01,"Royal Dutch Shell"
"1253",2020-08-01,"Sage Group"
"1254",2020-08-01,"Sainsbury's"
"1255",2020-08-01,"Schroders"
"1256",2020-08-01,"Scottish Mortgage Investment Trust"
"1257",2020-08-01,"Segro"
"1258",2020-08-01,"Severn Trent"
"1259",2020-08-01,"DS Smith"
"1260",2020-08-01,"Smiths Group"
"1261",2020-08-01,"Smith & Nephew"
"1262",2020-08-01,"Smurfit Kappa"
"1263",2020-08-01,"SSE plc"
"1264",2020-08-01,"Standard Chartered"
"1265",2020-08-01,"St. James's Place plc"
"1266",2020-08-01,"Taylor Wimpey"
"1267",2020-08-01,"Tesco"
"1268",2020-08-01,"Unilever"
"1269",2020-08-01,"United Utilities"
"1270",2020-08-01,"Vodafone Group"
"1271",2020-08-01,"Whitbread"
"1272",2020-08-01,"WPP plc"
"1273",2020-08-01,"RSA Insurance Group"
"1274",2020-08-01,"Pennon Group"
"1275",2020-08-01,"Morrison (Wm) Supermarkets"
"1276",2020-08-01,"Homeserve"
"1277",2020-08-01,"ITV"
"1278",2020-07-01,"3i"
"1279",2020-07-01,"Abrdn"
"1280",2020-07-01,"Admiral Group"
"1281",2020-07-01,"Anglo American plc"
"1282",2020-07-01,"Antofagasta"
"1283",2020-07-01,"Ashtead Group"
"1284",2020-07-01,"Associated British Foods"
"1285",2020-07-01,"AstraZeneca"
"1286",2020-07-01,"Auto Trader Group"
"1287",2020-07-01,"Avast"
"1288",2020-07-01,"Aveva"
"1289",2020-07-01,"Aviva"
"1290",2020-07-01,"B&M"
"1291",2020-07-01,"BAE Systems"
"1292",2020-07-01,"Barclays"
"1293",2020-07-01,"Barratt Developments"
"1294",2020-07-01,"Berkeley Group Holdings"
"1295",2020-07-01,"BHP"
"1296",2020-07-01,"BP"
"1297",2020-07-01,"British American Tobacco"
"1298",2020-07-01,"British Land"
"1299",2020-07-01,"BT Group"
"1300",2020-07-01,"Bunzl"
"1301",2020-07-01,"Burberry"
"1302",2020-07-01,"Compass Group"
"1303",2020-07-01,"CRH plc"
"1304",2020-07-01,"Croda International"
"1305",2020-07-01,"DCC plc"
"1306",2020-07-01,"Diageo"
"1307",2020-07-01,"Entain"
"1308",2020-07-01,"Evraz"
"1309",2020-07-01,"Experian"
"1310",2020-07-01,"Ferguson plc"
"1311",2020-07-01,"Flutter Entertainment"
"1312",2020-07-01,"Fresnillo"
"1313",2020-07-01,"GlaxoSmithKline"
"1314",2020-07-01,"Glencore"
"1315",2020-07-01,"Halma"
"1316",2020-07-01,"Hargreaves Lansdown"
"1317",2020-07-01,"Hikma Pharmaceuticals"
"1318",2020-07-01,"HSBC"
"1319",2020-07-01,"IHG Hotels & Resorts"
"1320",2020-07-01,"Imperial Brands"
"1321",2020-07-01,"Informa"
"1322",2020-07-01,"Intermediate Capital Group"
"1323",2020-07-01,"International Airlines Group"
"1324",2020-07-01,"Intertek"
"1325",2020-07-01,"JD Sports"
"1326",2020-07-01,"Johnson Matthey"
"1327",2020-07-01,"Kingfisher"
"1328",2020-07-01,"Land Securities"
"1329",2020-07-01,"Legal & General"
"1330",2020-07-01,"Lloyds Banking Group"
"1331",2020-07-01,"London Stock Exchange Group"
"1332",2020-07-01,"M&G"
"1333",2020-07-01,"Meggitt"
"1334",2020-07-01,"Melrose Industries"
"1335",2020-07-01,"Mondi"
"1336",2020-07-01,"Morrisons"
"1337",2020-07-01,"National Grid plc"
"1338",2020-07-01,"NatWest Group"
"1339",2020-07-01,"Next plc"
"1340",2020-07-01,"Ocado Group"
"1341",2020-07-01,"Pearson plc"
"1342",2020-07-01,"Persimmon plc"
"1343",2020-07-01,"Phoenix Group"
"1344",2020-07-01,"Polymetal International"
"1345",2020-07-01,"Prudential plc"
"1346",2020-07-01,"Reckitt"
"1347",2020-07-01,"RELX"
"1348",2020-07-01,"Rentokil Initial"
"1349",2020-07-01,"Rightmove"
"1350",2020-07-01,"Rio Tinto"
"1351",2020-07-01,"Royal Dutch Shell"
"1352",2020-07-01,"Sage Group"
"1353",2020-07-01,"Sainsbury's"
"1354",2020-07-01,"Schroders"
"1355",2020-07-01,"Scottish Mortgage Investment Trust"
"1356",2020-07-01,"Segro"
"1357",2020-07-01,"Severn Trent"
"1358",2020-07-01,"DS Smith"
"1359",2020-07-01,"Smiths Group"
"1360",2020-07-01,"Smith & Nephew"
"1361",2020-07-01,"Smurfit Kappa"
"1362",2020-07-01,"SSE plc"
"1363",2020-07-01,"Standard Chartered"
"1364",2020-07-01,"St. James's Place plc"
"1365",2020-07-01,"Taylor Wimpey"
"1366",2020-07-01,"Tesco"
"1367",2020-07-01,"Unilever"
"1368",2020-07-01,"United Utilities"
"1369",2020-07-01,"Vodafone Group"
"1370",2020-07-01,"Whitbread"
"1371",2020-07-01,"WPP plc"
"1372",2020-07-01,"RSA Insurance Group"
"1373",2020-07-01,"Pennon Group"
"1374",2020-07-01,"Morrison (Wm) Supermarkets"
"1375",2020-07-01,"Homeserve"
"1376",2020-07-01,"ITV"
"1377",2020-06-01,"3i"
"1378",2020-06-01,"Abrdn"
"1379",2020-06-01,"Admiral Group"
"1380",2020-06-01,"Anglo American plc"
"1381",2020-06-01,"Antofagasta"
"1382",2020-06-01,"Ashtead Group"
"1383",2020-06-01,"Associated British Foods"
"1384",2020-06-01,"AstraZeneca"
"1385",2020-06-01,"Auto Trader Group"
"1386",2020-06-01,"Aveva"
"1387",2020-06-01,"Aviva"
"1388",2020-06-01,"B&M"
"1389",2020-06-01,"BAE Systems"
